   5.0000000e+01   1.0000000e+02
   9.4779049e+01   7.8000000e+01
   1.8420743e+02   8.5000000e+01
   2.7641565e+02   1.7100000e+02
   2.1817595e+02   3.3500000e+02
   8.4937915e+01   3.9106208e+02
   4.4000000e+01   2.8235709e+02
   3.4000000e+01   1.9586973e+02
   3.9000000e+01   1.3782900e+02
   6.5011321e+01   9.3000000e+01
   8.4824514e+01   7.5000000e+01
   1.2634471e+02   7.6000000e+01
   2.0112559e+02   1.1700000e+02
   3.1396556e+02   1.7900000e+02
   1.8700000e+02   3.8680383e+02
   7.6000000e+01   3.8384020e+02
   3.6466444e+01   2.8300000e+02
   3.2740027e+01   1.8300000e+02
   4.3000000e+01   1.1851321e+02
   8.8030877e+01   7.3000000e+01
   1.4687395e+02   7.8000000e+01
   3.1161914e+02   1.2138086e+02
   2.6538794e+02   3.3100000e+02
   1.2432246e+02   4.1400000e+02
   4.5102739e+01   3.2489726e+02
   2.6000000e+01   2.1040324e+02
   4.0425913e+01   1.2800000e+02
   7.6920322e+01   7.9000000e+01
   1.3823593e+02   7.9000000e+01
   2.3664939e+02   1.1500000e+02
   2.7300000e+02   2.4761161e+02
   1.6700000e+02   3.8200000e+02
