   1.0113004e-01  -3.9975346e-01
  -8.9151312e-01   2.2120248e-01
  -1.2716319e-01   7.0556222e-01
  -6.6797804e-01  -2.0677459e-01
   2.7704019e-01  -8.2766658e-01
  -2.2362104e-01   7.9963766e-01
  -3.8725447e-01   1.8815802e-01
   8.0464775e-02  -1.0722564e+00
  -4.6349326e-01   2.8832306e-01
   2.2674799e-01  -1.2060125e+00
  -2.0212987e-01  -1.3911741e-01
  -3.2825904e-02   5.4553927e-01
   6.3385736e-02   9.1500847e-01
   2.7474120e-01   2.9746223e-01
  -5.6215788e-01  -1.4797557e-02
   2.9123340e-01   3.4301310e-01
  -9.0178018e-01   4.8706869e-02
  -2.9409962e-01  -2.8164428e-01
   6.5487474e-02   1.2229284e+00
   1.7703333e-01  -6.4832879e-01
  -2.0536788e-01  -5.8421107e-01
  -7.0799920e-02   1.7733024e-03
   2.6367937e-01   4.6521324e-01
  -4.6377538e-01   2.7164376e-01
   1.6295214e-01   4.6327530e-01
  -4.5203348e-01   3.3252621e-02
  -4.2491151e-01   2.7600520e-01
   5.4409829e-02  -1.2400644e+00
  -9.2982979e-01  -3.5003589e-02
   1.0273443e-01  -4.0564313e-01
   2.4431590e-02   3.1164645e-01
   1.9129816e-01  -1.7047109e-01
  -3.2091277e-01  -5.7566610e-01
  -9.9059556e-01  -4.5440111e-02
  -1.1392425e+00   8.0440130e-02
   4.3683069e-02  -2.9824967e-01
   2.3360154e-03   1.0953457e+00
  -2.4916003e-01  -3.0755650e-01
   4.5903745e-02  -3.8185331e-01
   4.3946528e-02  -1.6305757e-01
   2.0504132e-01   1.6560745e-01
   1.3452155e-01  -6.0640669e-01
   4.2149342e-02  -9.3560015e-01
   1.2751677e-01   1.2219426e+00
  -6.5769429e-01  -1.1090400e-02
  -3.3405259e-02  -7.3441381e-01
  -1.2572586e-01  -4.9179413e-01
  -6.1360925e-01  -1.7319157e-01
  -2.8259750e-01  -6.1299635e-01
   2.5023848e-01  -1.0746737e+00
   1.2566579e-01  -2.8663751e-01
  -6.3274637e-01   4.1246047e-01
  -3.2476935e-01   7.3062271e-01
   3.2573499e-01  -1.9922121e-01
   2.6596789e-01  -1.3896533e-01
  -1.7654926e-01  -6.0316002e-01
  -5.5495344e-01  -3.8566399e-01
   1.0368076e-01  -1.0982693e+00
  -1.2460968e-01   8.5576423e-01
  -9.4242367e-01  -1.0473215e-01
   2.0085279e-01  -1.9230070e-01
   1.5548733e-01   8.3053173e-01
  -7.8738616e-02  -1.1992684e-01
  -7.6255398e-01  -1.7260412e-01
   1.0438569e-01   3.9174248e-01
   2.2696755e-01  -5.5422399e-01
   2.1485966e-01  -1.6999222e-01
  -7.9033349e-01   2.8849417e-01
  -6.8712594e-01  -1.7240936e-01
  -4.5094084e-02  -5.8253998e-01
   7.7191640e-02  -1.0680804e+00
  -6.7588113e-02   3.5982048e-02
  -7.7056069e-01   2.5045445e-01
  -6.2235205e-01   6.3035345e-03
  -4.8729959e-01  -6.2377433e-01
   3.3180187e-01   6.0257596e-01
  -3.9699239e-01   2.4440060e-01
  -2.0614303e-01   7.8964246e-01
   8.1910638e-02  -7.1534581e-02
  -5.6041022e-01  -4.1804208e-01
  -1.9132487e-01  -7.8632053e-02
   1.9752783e-01   1.0545474e+00
  -5.4451553e-02   5.1699576e-01
   1.6565341e-01   1.0232101e+00
  -2.1535388e-01  -6.3394682e-01
   1.8595893e-01  -1.9160128e-01
  -9.1045414e-01   2.8544826e-02
   7.3124252e-02  -6.5896455e-01
  -6.3116637e-01   2.1810213e-01
  -1.0893148e-01  -4.8806458e-01
  -8.8612404e-01   9.5190950e-02
   1.3593262e-01  -1.5913867e-01
   1.1901064e-01  -8.7300165e-01
   1.5324319e-02   5.4466136e-02
  -8.9338556e-01  -7.3646752e-02
  -3.7576635e-01   3.4255509e-01
   1.4803674e-01   4.9270571e-01
  -1.4244513e-01   6.3013876e-01
  -3.6980292e-01  -5.5920290e-01
   3.3395638e-01   1.2925784e+00
   7.0164742e-02   2.5330812e-01
  -4.2822685e-01   6.2719142e-01
   3.8937593e-02   4.9450819e-01
   1.1262652e-01  -1.0503289e+00
  -1.2292630e-01  -5.8902358e-01
  -4.3599285e-02  -4.7783187e-01
   7.1615759e-02   6.2772084e-01
  -1.3760193e-01   7.6798120e-01
  -5.2793901e-01   8.5982041e-02
   3.6479429e-02   8.3015555e-02
   3.0179419e-01   1.4634188e-01
   7.3191915e-02   1.0905413e+00
  -6.8206994e-02   1.0117165e+00
   7.4706149e-03  -8.1927644e-01
   2.6032257e-01   1.2495294e+00
   3.8660283e-02   1.5183248e-01
   2.3800288e-01  -9.4627154e-01
  -1.3573494e-01  -5.8002876e-01
   4.9360040e-03   9.2349610e-01
  -9.0961708e-01  -6.1296134e-02
  -8.6592275e-01  -5.0319387e-03
  -3.3674493e-01  -1.7376865e-02
   1.3856574e-01  -2.0381526e-01
   5.7591325e-02  -2.6798756e-01
   2.1290768e-01  -2.1075218e-01
   1.5389043e-01   6.8024222e-01
   5.5529632e-02  -1.9741899e-01
   2.8971987e-01   1.2201710e+00
  -6.2385320e-01  -3.2417308e-01
  -5.9193543e-01  -3.0508401e-01
  -2.3879413e-01   3.1407451e-01
  -4.4713392e-01   3.3341595e-01
  -7.3610178e-02  -5.7270781e-01
   1.3707403e-01  -2.5860659e-01
  -8.1892735e-01  -1.1587466e-01
  -3.1938806e-01  -3.6374714e-01
