8.29018575605005	8.89199023536066	8.69300752684906	8.75209564073191	6.94861995856966	7.62265269965292	9.11414683980026	10.2445934582153	7.77241855686656	6.94783801601115	8.5381726081938	7.00517487119065	8.34362010375693	8.25366122359066	7.58896325878136	7.98586373673334	7.9420853045226	7.87491328743908	8.38573376427382	7.80184066300562	6.68742066321375
6.30844025406986	6.89027262838804	5.82608488021611	5.5507119118089	7.07307947436285	6.71933537695626	6.03482156230667	5.51843138329235	5.70049261095864	6.21919151155616	6.6269380525915	5.64164177647373	5.6230940621455	6.04528810110409	6.47974525647863	6.21049016959122	6.28761289413113	5.74042625838148	5.80987002617226	6.90475592606499	6.22680296047964
6.37657777871937	7.02326565434101	5.28284869501845	5.2558702424713	6.94765257976709	6.59376627323629	6.31484156519768	5.66388605694735	5.68971238651738	6.18235322605687	6.62190496198616	5.46438215382745	5.83359624186817	5.72398717392266	6.46207204408341	5.15512944472498	6.28004028717381	3.93530298076106	5.41042096113412	6.95131412089817	6.101436660196
6.23679912649095	7.07048269102387	5.21379019255428	5.30317134494022	7.03517854245877	6.59682863365925	6.32694870836802	5.66704878492856	5.7307905094699	6.17761102512083	6.51895936104981	5.48676186692625	5.77136033079591	5.73427246887287	6.52204467140802	5.16898634619551	6.25833410865912	4.08954394117329	5.60683781044281	6.87760394335612	6.19056344548242
5.68175790365785	6.99334823056932	5.2714914458709	5.24204966101211	7.07853919611781	6.46102436376548	6.30100767238885	5.6396432603492	5.70347104237802	6.10651023110061	6.5838663182954	5.53319040280158	5.77922138397682	5.71565875604478	6.5386834714832	5.23383544083757	6.31766698826831	3.45530447705283	5.56793610006145	6.82748353660623	6.26133330102229
5.907251695171	6.9114757738902	5.23686565831432	5.2095703839438	7.01276185301986	6.47990339591361	6.24946601306464	5.63657533035862	5.76869054718924	6.19108989396586	6.64233211124447	5.41546383780321	5.82419642684162	5.71655522382248	6.46736384037394	5.18606093683753	6.30228697250538	3.5102328832756	5.51457274184345	6.84484316920098	6.2489354251901
6.18350123520941	7.07754625123586	5.29116381405505	5.32079343119373	7.11075678828336	6.36947717235354	6.27708210165606	5.55556936110252	5.72425215746335	6.12208522703988	6.73226585321211	5.51710417869884	5.75601681586746	5.6565115036602	6.5298354471834	5.12242961454454	6.37270615338405	3.48950063601862	5.53589773748372	6.88503581187842	6.11035473954339
6.25055652111769	7.03159951873722	5.3379021828395	5.37115113570929	7.05718028547472	6.53262315269209	6.30669685697113	5.61762724208088	5.69604092270742	6.11461429087169	6.67491309422627	5.48667451000512	5.78818152279273	5.62398344450636	6.55395942737126	5.24050460779957	6.28167996721911	3.28664551333838	5.4801451829496	6.90004673522928	6.22415798469227
6.68490747455508	7.02907349940716	5.27891735370346	5.26634747692018	6.95484443144933	6.50450652416254	6.31072519808641	5.65601960117525	5.68207001155677	6.18162040576423	6.64558245491831	5.55725492655012	5.75226937712409	5.67763868088347	6.56593822819776	5.19714975253212	6.25833277890773	3.88150540010017	5.64810712831875	6.84574017506081	6.19890429907667
6.64445681031793	7.11776702910209	5.30812965773677	5.22435010563382	7.01397033948419	6.47425802871853	6.31588218271446	5.49263304209737	5.68274325298048	6.2343946361602	6.67016982985208	5.58509645513619	5.79436083520329	5.68653532696503	6.48604508755938	5.10812881607321	6.3292145748269	4.33103642818731	5.58093790001285	6.87350194611456	6.11653055661502
