   1.9575442e+00  -9.4081268e+00  -1.9688671e+00   7.1210576e-01   4.7717769e-01
  -9.6270541e+00  -1.8656655e+00  -1.0268451e+00   2.4399971e+00   2.1037140e+00
   1.5692363e+01   1.7639421e+01  -2.7072601e+00   5.4303921e-02  -1.3003396e+00
  -1.2764418e+01   3.5508574e+00  -1.0915180e+00   1.7662037e+00   2.2617873e+00
   9.8996529e-01  -1.2221928e+01   1.3163342e-02   1.4286936e+00   2.6438409e+00
  -1.8832853e+00  -1.1359661e+01  -7.1978677e-01  -1.0963884e+00  -1.2892651e+00
   2.9718004e+00  -1.0291968e+01   1.1767476e-01   3.7869282e-01  -5.0505441e-01
  -1.1051203e+01  -1.9040338e-01   2.2105885e+00   2.7150546e-01  -4.1944800e-01
   2.2457849e+00  -8.7870027e+00  -6.1582677e-02  -7.8519929e-01  -5.5772154e-01
  -1.0070304e+01  -1.1143344e+00   2.1707069e-01   8.4029199e-01   5.8461570e-01
   3.6304369e+00  -9.2040353e+00  -8.9553439e-01  -8.7418290e-01  -3.7004648e-01
   1.4822026e+01   1.7591210e+01   4.0404923e-01  -1.6639712e-01   7.6091220e-01
   1.1046420e+00  -1.2006977e+01  -1.1003009e+00  -1.1574474e+00   6.3369053e-01
  -1.1582869e+01   9.2652191e+00  -3.1228014e+00   1.2506133e+00   1.9524507e+00
  -1.0528944e+01   1.4454984e+00  -1.7196117e-01   1.5481922e-01  -4.3767003e-01
  -1.1910906e+01   1.5712342e+00  -4.2146668e-01   3.4412596e-01   5.6316863e-01
   9.0602074e+00  -1.4034326e+00  -5.3645922e-01  -1.4424225e+00   2.6581332e+00
   7.6379124e+00  -4.1494017e+00  -1.2125148e+00  -1.5497193e+00   5.0609856e-01
   1.9571011e+01   3.2275081e+01   1.1676140e+00   1.6252729e+00  -8.3667748e-01
   3.8787784e+00  -7.1328182e+00   8.2238990e-01   3.5265539e-02   1.6753088e-01
  -1.3133698e+01   1.0872985e+01   1.6533198e+00  -1.2853915e+00  -2.8410370e-01
   4.6247734e+00  -5.4744013e+00  -1.1437053e+00   9.4049848e-02   9.8566564e-01
   3.2567793e+01   1.0047472e+02   9.3269040e-01  -2.2729459e+00   1.8801179e+00
  -8.3887440e+00  -4.2350589e+00  -9.4007306e-01  -1.2050989e+00  -2.7664517e+00
  -1.0987931e+01   3.8461243e+00   2.7024750e+00   1.7245891e+00   2.8336479e+00
  -6.3235905e+00  -5.5533952e+00  -1.0026754e+00   1.5690557e+00   1.4320695e+00
   2.5248771e+00  -9.8197965e+00  -1.2710688e+00   1.5675054e-01   3.5123459e+00
  -1.8387076e+01   2.6662075e+01  -1.6489722e+00  -2.3184486e+00   2.4471280e+00
   1.0556092e+00  -9.1977971e+00   6.6743012e-01   2.2070735e-01  -5.7981635e-01
  -1.2071197e+01   4.7364097e+00   6.9979919e-01  -6.9516591e-01  -2.6529093e+00
  -9.3499880e+00  -1.0474939e+00   1.5477352e+00  -1.1826240e+00  -1.2965058e+00
   7.7820240e+00  -2.9096379e+00  -5.0879281e-01  -2.4013926e+00  -1.8755387e+00
  -5.1830557e+00  -2.8318183e+00  -2.6583134e+00  -2.6698790e+00   9.9798474e-01
   1.2727457e+00  -9.0512778e+00   1.7105656e+00  -2.8792991e-01  -6.7356545e-02
   2.0378867e+01   3.6827939e+01  -1.5300381e+00   5.1574173e-01  -9.3613774e-01
   1.0419643e+01  -6.9174981e-01   1.9348848e+00   4.5518553e-01  -1.8708851e+00
   7.2967309e-01  -1.0060466e+01   1.9062507e+00  -6.7058077e-01   1.7633626e+00
  -7.1905757e+00  -7.2011087e+00  -1.4720927e+00  -2.7983363e+00   1.9162282e+00
  -2.8626549e+00  -8.6076600e+00  -1.0352861e+00  -8.4258841e-03  -2.2357623e+00
   1.7670789e+00  -1.0030886e+01  -9.5911921e-01   1.7203233e+00   6.7294852e-01
   3.3418057e+00  -6.0968840e+00   2.5837235e+00   1.0231613e+00  -1.4833831e+00
   1.6206344e+01   1.2056782e+01  -9.1326321e-01   3.4641334e-01  -1.6318043e+00
  -3.8676171e+00  -7.3924032e+00   1.5850845e+00  -1.9350685e+00  -1.3662554e+00
   3.8973268e+00  -9.7953508e+00  -1.9743145e-01   1.2296821e-01   1.1608277e+00
  -1.8667821e+01   3.5429768e+01   1.3339444e+00  -2.3916159e+00  -9.4488258e-01
  -1.6721838e+01   1.6090202e+01  -8.4791612e-01  -1.0989681e+00   1.0428127e+00
  -7.2206406e+00  -5.1809598e+00  -1.5516539e+00   2.0977331e+00   6.4159988e-01
   8.9092514e-01  -9.4080760e+00  -1.4978682e+00  -7.8554454e-01  -8.6231426e-02
   3.6836885e+00  -9.1590078e+00  -7.7150448e-01  -6.2697833e-01  -6.5822984e-01
  -1.8621651e+01   1.7726389e+01   1.4942542e-01  -2.1954280e+00   1.9054252e-01
   1.0697736e-01  -9.1931220e+00  -4.2614922e-01  -3.6708337e+00   4.9389129e-01
  -6.0209747e+00  -6.1711020e+00   7.4909000e-02   1.7284623e+00  -3.6655312e+00
  -1.7658320e+00  -1.1558037e+01   3.7316879e-01  -2.8617963e-01  -1.7885022e+00
  -1.4650705e+01   1.2532365e+01  -1.4193926e+00   2.3872263e-01   1.7616838e-01
   4.8351692e+00  -5.5087286e+00  -2.2570097e+00   2.9892491e-01  -2.2846926e+00
   3.8093866e+00  -7.3940707e+00  -9.8999167e-01  -1.4092410e+00  -1.0063759e+00
   8.7373912e+00  -5.1088593e+00  -1.1156271e+00  -9.5838899e-03  -1.8441224e+00
  -3.1907720e+00  -7.7872780e+00  -2.2941844e+00  -1.0183939e+00   3.1530954e+00
   8.1600780e+00  -1.7946281e+00  -2.5811666e+00   1.8684595e+00   1.6004722e+00
   5.4719778e+00  -5.7822929e+00   3.5456805e+00   4.7277563e-01   9.1355463e-01
  -1.3145259e+00  -8.7273587e+00   3.1961775e-01  -1.0339600e+00   2.2260470e+00
  -8.4636136e+00  -4.9586465e+00  -1.7389301e+00   4.0573642e-01  -6.7784551e-01
   1.6738844e+01   2.0419680e+01   4.7969497e-01  -1.2262055e+00   1.0308331e+00
   5.4358790e+00  -5.5715834e+00  -3.9239590e-01   7.5420234e-01   8.7612496e-03
   2.2203929e+00  -9.5205411e+00  -8.7594242e-02   1.2133383e+00   6.9809165e-01
  -3.4696645e+00  -8.1985544e+00   2.7250281e+00  -1.1248556e+00   2.6194162e+00
